sku,category,name,rrp,npp,ean,tariff,weight,size,tax_class
SP-TU-7075.150,SONDERPOSTEN,"7075.150 Redox Test Solution +475 mV, 50 ml
Mindesthaltbarkeitsdatum 05/2021",0,12.08,4 025167154003,38221900,0.12,4 x 7 x 20,1
SP-RS-40370,SONDERPOSTEN,"Abfluss Ventil Membran MAX-E/S,REEFER",0,5.66, ,,0,,1
SP-RS-40370 (1),SONDERPOSTEN,"Abfluss Ventil Membran MAX-E/S,REEFER",0,5.66, ,,0,,1
SP-AFO-738644,SONDERPOSTEN,"Aquaforest AF Gel Fix 2x20g
Mindesthaltbarkeitsdatum 01/2022",0,6.26,5 902026738644,35069900,0.04,,1
SP-AFO-738644-1,SONDERPOSTEN,"Aquaforest AF Gel Fix 2x20g
Mindesthaltbarkeitsdatum 11/2022",0,6.26,5 902026738644,35069900,0.04,,1
SP-AFO-731928,SONDERPOSTEN,"Aquaforest AF Marine Mix M 120g
Mindesthaltbarkeitsdatum 02/2022
",0,4.18,5 902026731928,23099031,0.12,8 x 7 x 7,2
SP-AFO-731929,SONDERPOSTEN,"Aquaforest AF Marine Mix M 2,5 KG

",0,50,5 902026731928,23099031,0.12,8 x 7 x 7,2
SP-AFO-732055,SONDERPOSTEN,"Aquaforest Fluorine 10 ml  
mindesthaltbarkeitsdatum 05/2022",0,2.32,5 902026732055,38249996,0.01,,1
SP-AFO-732215,SONDERPOSTEN,"Aquaforest Iron 10 ml
mindesthaltbarkeitsdatum 10/2022",6.9,2.29,5 902026732215,31052090,0.01,,1
SP-AFO-732017,SONDERPOSTEN,"Aquaforest MicroE 10 ml
Mindesthaltbarkeitsdatum 05/2022",0,2.75,5 902026732017,38249996,0.01,95 x 33 x 30,1
SP-AFO-738828,SONDERPOSTEN,"Aquaforest Phosphat Test Kit 
mindesthaltbarkeitsdatum 04/2023",18.9,6.26,5 902026738828,38221900,0.1,150 x 50 x 130,1
SP-FM-20615,SONDERPOSTEN,"AquaHomeTest  K - Kalium / Potassium Test  
Mindesthaltbarkeitsdatum 02/2022",0,15.63,4 260119456150,38229000,0.27,,1
SP-PR-276,SONDERPOSTEN,"Baktoplan Marin Nano - 250ml
Mindesthaltbarkeitsdatum 12/2021",0,6.78,4 021827137317,FALSE,0.25,,1
SP-CS-16214,SONDERPOSTEN,BioMagnet Clarifier 8oz  237 ml ,0,3.93, ,28211000,0.25,,1
SP-AFO-739061,SONDERPOSTEN,"Bromium  Lab 1L
Mindesthaltbarkeitsdatum 07/2022",0,6.69,5 902026739061,38249996,1,,1
SP-AFO-739078,SONDERPOSTEN,"Ca Plus Lab 1L
Mindesthaltbarkeitsdatum 07/2022",0,5.21,5 902026739078,38249996,1,,1
SP-Pro-120737,SONDERPOSTEN,Calci Reef +10 Ampullen - Meerwasser,0,8, ,25010010,0.2,,1
SP-RC-CC04/123,SONDERPOSTEN,"Calcium - Calcium sicher erhöhen (118ml.)
Mindesthaltbarkeitsdatum 03/2022",0,3.13,0 97121214836,38249996,0.15,13 x 4 x 4,1
SP-RC-CPR04/145,SONDERPOSTEN,"Clarifier Plus 118ml
Mindesthaltbarkeitsdatum 03/2022",0,4.5,0 97121211392,38249996,0.12,13 x 4 x 4,1
SP-AFO-738965,SONDERPOSTEN,"Cobaltum Lab 200ml
mindesthaltbarkeitsdatum 6/2022",0,5.31,5 902026738965,38249996,0.2,,1
SP-PR-269,SONDERPOSTEN,"Coral Energizer - 60g
Mindesthaltbarkeitsdatum 04/2022",0,5.58,4 021827144186,23099031,0.08,8 x 4 x 0,2
SP-PR-260,SONDERPOSTEN,"Coral-V-Power - 60g
Mindesthaltbarkeitsdatum 03/2022",0,4.62,4 021827130448,23099031,0.08,8 x 4 x 0,1
SP-AM-100015110,SONDERPOSTEN,"Dr. Bassleer Biofish BF LAPACHO L 60 g
mindesthaltbarkeitsdatum 11/2022",0,2.66,4 005258006022,23099031,7.8,26 x 30 x 30,2
SP-AM-100015221,SONDERPOSTEN,"Dr. Bassleer Biofish Food ""BF Pumpkin XL 170g
mindesthaltbarkeitsdatum 12/2021",0,4.24,4 005258006275,23099031,0.49,8 x 5 x 5,2
SP-PR-257,SONDERPOSTEN,"Fish-V-Power - 1000ml
mindesthaltbarkeitsdatum 04/2022",0,28.92,4 021827125093,38248800,1.1,23 x 7 x 8,1
SP-PR-256,SONDERPOSTEN,"Fish-V-Power - 250ml
Mindesthaltbarkeitsdatum 03/2022",0,5.1,4 021827124386,38248800,0.29,14 x 5 x 5,1
SP-PR-130,SONDERPOSTEN,"Formel Preis Korall - 1000ml
Mindesthaltbarkeitsdatum 03/2022",0,13.38,4 021827556002,38248800,1.13,23 x 7 x 8,1
SP-PR-129,SONDERPOSTEN,"Formel Preis Korall - 250ml
Mindesthaltbarkeitsdatum 03/2022",0,4.74,4 021827485005,38248800,0.29,14 x 5 x 0,1
SP-GM-20.602.004,SONDERPOSTEN,"Giesemann professional Ammonia NH3 Test- marine
mindesthaltbarkeitsdatum 09/2023",13.9,6.35,4 029941002900,38221900,0.1,3 x 10 x 12,1
SP-GM-20.602.001 ,SONDERPOSTEN,"Giesemann professional pH Test- marine
mindesthaltbarkeitsdatum 02/2022",0,5.27,4 029941002870,38221900,0.1,3 x 10 x 12,1
SP-GM-20.602.001-1,SONDERPOSTEN,"Giesemann professional pH Test- marine
mindesthaltbarkeitsdatum 03/2024",0,5.27,4 029941002870,38221900,0.1,3 x 10 x 12,1
SP-GM-20.602.007,SONDERPOSTEN,"Giesemann professional Potassium/ Kalium K Test- marine
mindesthaltbarkeitsdatum 11/2024",21.9,9.8,4 029941002931,38221900,0.1,3 x 10 x 12,1
SP-RC-HERB16/189,SONDERPOSTEN,"Herbtana Meer- und Süßwasser (473ml.)
Mindesthaltbarkeitsdatum 06/2022",0,11.11,0 710270147281,30049000,0.6,20 x 6 x 6,1
SP-RS-21436,SONDERPOSTEN,"Kalium/Potassium Refill 40 Tests
mindesthaltbarkeitsdatum 11/22",0,13.07,7 290100773567,38221900,0.21,,1
SP-2-RS-21416,SONDERPOSTEN,"Magnesium Pro Refill 60 tests
Mindesthaltbarkeitsdatum 08/23 ",0,8.16,7 290100773529,38221900,0.19,12 x 8 x 5,1
SP-1-RS-21416,SONDERPOSTEN,"Magnesium Pro Refill 60 tests
Mindesthaltbarkeitsdatum 11/23 ",0,8.16,7 290100773529,38221900,0.19,12 x 8 x 5,1
SP-AFO-739092,SONDERPOSTEN,"MGPlus Lab1L
Mindesthaltbarkeitsdatum 06/2022",0,5.21,5 902026739092,38249996,1,,1
SP-RC-GARLIC08/178,SONDERPOSTEN,"Microbe-Lift Garlic Enhancer  8 oz 237ml
Mindesthaltbarkeitsdatum 04/2022
",0,19.09,0 97121211521,23099096,0.16,12 x 4 x 4,2
SP-PR-134,SONDERPOSTEN,"Mineral Komplex S - 1000ml
Mindesthaltbarkeitsdatum 06/2022",0,13.8,4 021827931007,38248800,1.08,23 x 7 x 8,1
SP-PR-133,SONDERPOSTEN,"Mineral Komplex S - 250ml
Mindesthaltbarkeitsdatum 01/2022",0,4.14,4 021827869003,38248800,0.29,14 x 5 x 5,1
SP-RC-NITEHG1/133,SONDERPOSTEN,"Nite-Out II - Starterbakterien (3,79 L.)
Mindesthaltbarkeitsdatum 02/2022",0,39.36,0 710270149483,30024900,4.27,29 x 9 x 17,1
SP-CS-16230,SONDERPOSTEN,Phos-Buster Pro 16oz  474 ml ,0,15.82, ,28211000,0.5,,1
SP-2-PR-334 ,SONDERPOSTEN,"Preis Strontium - 50ml
Mindesthaltbarkeitsdatum 04/2022",0,4.68,4 021827173179,38248800,0.11,11 x 3 x 0,1
SP-1-PR-334,SONDERPOSTEN,"Preis Strontium - 50ml
Mindesthaltbarkeitsdatum 06/2022",0,4.68,4 021827173179,38248800,0.11,11 x 3 x 0,1
SP-3-PR-334,SONDERPOSTEN,"Preis Strontium - 50ml
Mindesthaltbarkeitsdatum 08/2022",0,4.68,4 021827173179,38248800,0.11,11 x 3 x 0,1
SP-PR-335,SONDERPOSTEN,"Preis-Kalium - 50ml
Mindesthaltbarkeitsdatum 03/2022",0,4.68,4 021827223379,38249996,0.7,11 x 3 x 0,1
SP-PR-233,SONDERPOSTEN,"Preis-Magnesium-Jod - 250ml
Mindesthaltbarkeitsdatum 03/2022",0,4.14,4 021827101431,38249996,0.29,14 x 5 x 5,1
SP-PR-347,SONDERPOSTEN,"PreisMarin Granules - 150g
Mindesthaltbarkeitsdatum 01/2022",0,3.84,4 021827186100,23099031,0.19,12 x 6 x 0,2
SP-Pro-120740,SONDERPOSTEN,REEF BOOSTER Nano  2 Amp. - Meerwasser,0,1.7, ,25010010,0.2,,1
SP-Pro-120733,SONDERPOSTEN,REEF BOOSTER PRO  10 Amp. - Meerwasser,0,32, ,25010010,0.2,,1
SP-RS-22094,SONDERPOSTEN,"Reef Energy® B (Aminosäuren & Vitamine) - 1000ml             
mindesthaltbarkeitsdatum 12/2021                    ",0,12.23,7 290100773697,38249996,1.12,25 x 9 x 9,1
SP-SA-50013,SONDERPOSTEN,"Sango nutri-HED SPS 1  250 ml
mindesthaltbarkeitsdatum 06/2021",0,7.98, ,25010010,0.25,,1
SP-SA-50017 ,SONDERPOSTEN,"Sango nutri-HED SPS 2  250 ml
mindesthaltbarkeitsdatum 09/2021",0,4.14, ,25010010,0.25,,1
SP-SA-50018,SONDERPOSTEN,"Sango nutri-HED SPS 2  500 ml
mindesthaltbarkeitsdatum 06/2022",0,7.02, ,25010010,0.5,15 x 7 x 7,1
TC-550000440,TECO,TECO Dichtung für TK Serie,0.6,0.3, ,,0,,1
TC-550000430,TECO,"TECO Dichtungen, Satz",5.8,3.4,8 028377001323,84186100,0.1,,1
TC-550000420,TECO,"TECO Nutmuttern, Satz",8.5,4.95,8 028377001330,73181520,0.1,,1
TC-550000450,TECO,"TECO O-Ring, Silikon",0.8,0.4, ,,0,,1
TC-550000370-1,TECO,"TECO Schlauchanschluss, 2 Stück für TR und TC Modelle, bitte Modell angeben
",12,7.1, ,84186100,0.1,,1
TC-550000370,TECO,"TECO Schlauchanschluss, 2 Stück TK 500/1000/2000 Modelle
",12,7.1,8 028377001347,84186100,0.1,,1
TC-550110000,TECO,TECO TK 1000 Aquarienkühler,1116,646.31,8 028377002184,84195080,20,,1
TC-550110001,TECO,TECO TK 1000 H Aquarienkühler und Heizer,1205,698.07,8 028377004089,,0,,1
TC-550101600,TECO,TECO TK 150 Aquarienkühler,628,334.65,8 028377001989,84195080,11.5,,1
TC-550010150,TECO,TECO TK 15K Aquarienkühler,16349,9467.87,8 028377002559,,0,,1
TC-550120000,TECO,TECO TK 2000 Aquarienkühler,1347,779.9,8 028377002283,84195080,21.5,,1
TC-550120001,TECO,TECO TK 2000 H Aquarienkühler und Heizer,1436,831.66,8 028377004393,84195080,21.5,,1
TC-550130000,TECO,TECO TK 3000 Aquarienkühler,2841,1645.17,8 028377002337,84195080,42,,1
TC-550130001,TECO,TECO TK 3000 H Aquarienkühler und Heizer,3310,1916.63,8 028377002382,84195080,48,,1
TC-550105000,TECO,TECO TK 500 Aquarienkühler,853,493.82,8 028377002085,84195080,16.5,,1
TC-550105001,TECO,TECO TK 500 H Aquarienkühler und Heizer,942,545.58,8 028377003761,,0,,1
TC-550010050,TECO,TECO TK 5K Aquarienkühler,6492,3759.62,8 028377002511,,0,,1
TC-550160000,TECO,TECO TK 6000 Aquarienkühler,3778,2188.1,8 028377002337,,0,,1
TC-550160001,TECO,TECO TK 6000 H Aquarienkühler und Heizer,4247,2459.56,8 028377002481,,0,,1
TC-550010080,TECO,TECO TK 8K Aquarienkühler,9407,5447.78,8 028377002542,,0,,1
TC-550190000,TECO,TECO TK 9000 Aquarienkühler,4368,2529.48,8 028377003150,,0,,1
TC-550190001,TECO,TECO TK 9000 H Aquarienkühler und Heizer,4838,2801.57,8 028377003259,,0,,1
TC-550000320,TECO,TECO UV-C Leuchtstoffröhre 14 Watt,50,27.5,8 028377001316,84186100,0.2,,1
TC-550000300,TECO,TECO UV-C Nachrüstung,95,52.25,8 028377001293,84186100,0.25,,1
TC-550105009,TECO,"TECOnnect WiFi Controller
für TK500, TK1000, TK2000",112,65,8 028377005253,85371091,0.2,,1
TH-30511001413,THEILING,Ablauf mit Luftansaugdüse für E-Cone 1000 und E-Cone 1000 DC,33.3,18.5,4 260674432576,39174000,0.1,,1
TH-30511001513,THEILING,Ablauf mit Luftansaugdüse für E-Cone 2000,33.3,18.5,4 260674432552,39174000,0.2,,1
TH-30511001613,THEILING,Ablauf mit Luftansaugdüse für E-Cone 3000,33.3,18.5,4 260674433399,39174000,0.15,,1
TH-30511001614,THEILING,Ablauf mit Luftansaugdüse für E-Cone 3000 DC,33.3,18.5,4 260674433405,39174000,0.15,,1
TH-30511001415,THEILING,Ablaufschwamm für Alle E-Cone,12.25,6.8,4 260674432538,84212100,0.1,,1
TH-3051100240,THEILING,"Ablaufverschraubmuffe außen, Rollermat XC, 90 mm
",33.9,19.94,4 260674433481,39174000,0.15,,1
TH-3051100239,THEILING,"Ablaufverschraubung, Innen 90mm Rollermat XC,",29.9,17.59,4 260674433535,39174000,0.15,,1
TH-3051100148,THEILING,Achse für E-Cone 1000,13.5,7.5,4 260674433344,84139100,0.1,,1
TH-3051100158,THEILING,Achse für E-Cone 2000,14.4,8,4 260674433351,84139100,0.1,,1
TH-3051100168,THEILING,Achse für E-Cone 3000,17.1,9.5,4 260674433368,84139100,0.1,,1
TH-303110015,THEILING,"Anschluß 90° für Polar 250, Polar 500, Polar 1500",14.9,7.9,4 260674433474,39269097,0.1,,1
TH-303110018,THEILING,Anschluß 90° für Polar 2500,14.9,7.9,4 260674433894,39269097,0,,1
TH-303110016,THEILING,"Anschluß gerade für Polar 250, Polar 500, Polar 1500",14.9,7.9,4 260674433887,39269097,0,,1
TH-30310016,THEILING,"Anschluß gerade für Polar 250, Polar 500, Polar 1500,  2 Stück",9.9,6.65,4 260674433443,39269097,0.1,,1
TH-303110017,THEILING,Anschluß gerade für Polar 2500,14.9,7.9,4 260674433450,39269097,0.1,,1
TH-3051100202,THEILING,"Anschlußkabel für Theiling Rollermat. Das Kabel passt an alle Rollermaten mit Festkabel und Netzteil mit Anschluß
",9.9,4.96,4 260674432170,85444290,0.1,,1
Arbeitslohn,THEILING,Arbeitslohn pro Stunde,0,50, ,n.v.,0,,1
TH-305110089,THEILING,Aufhängung für 9 Watt UVC-Protector,4.9,2.88,4 260674433276,39174000,0.1,,1
TH-3051100226,THEILING,Basis Halter für Schwimmerschalter Rollermat Compact 1 und Rollermat XC,4.9,2.88,4 260674433023,39174000,0.1,,1
TH-3051100149,THEILING,Bodenplatte für E-Cone 1000 und E-Cone 1000 DC,13.5,7.5,4 260674432507,39174000,0.3,,1
TH-3051100159,THEILING,Bodenplatte für E-Cone 2000,15.3,8.5,4 260674432460,39174000,0.3,,1
TH-3051100169,THEILING,Bodenplatte für E-Cone 3000 und E-Cone 3000 DC,18.9,10.5,4 260674432477,39174000,0.3,,1
TH-305110013,THEILING,Bubble Jet,53.4,28.2,4 260674432330,84212100,3.2,,1
TH-3051100145,THEILING,Computer E-Cone 1000 DC,45,25,4 260674433115,85423190,0.2,,1
TH-3051100244,THEILING,Deckel Elektrogehäuse Rollermat XC,7.5,4.41,4 260674433573,39174000,0.1,,1
TH-3051100408,THEILING,Deckel Elektromodul für Rollermat Compact 1,12.5,7.35,4 260674432798,39174000,0.1,,1
TH-3051100180,THEILING,Deckel für den Rollermat,49.9,29.35,4 260674432514,39174000,0.1,,1
TH-305110097,THEILING,Deckel UV-C Protector 9 Watt,19.8,9.9,4 260674434136,,0,,1
TH-30511001662,THEILING,Deckel UV-C Protector für 18 - 55 Watt,0,11.9,4 260674433603,39174000,0.15,,1
TH-3051100203,THEILING,"Der Rechteckring passt auf die Mutter 3051100187. Pro Rollermat und Rollermat XC werden 5 Stück benötigt. Für Rollermat Compact 1 nur einer.
",1.5,0.88,4 260674432422,39174000,0.01,,1
TH-3051100209,THEILING,Dichtung für den Deckel des Elektrogehäuses vom Rollermat ,2.5,1.47,4 260674432668,39269097,0.1,,1
TH-3051100246,THEILING,Dichtung für den Deckel des Elektrogehäuses vom Rollermat XC,2.5,1.47,4 260674432880,39174000,0.1,,1
TH-305110090,THEILING,Dichtungssatz für 18 - 55 Watt UVC-Protector,19.9,11.71,4 260674433283,39269097,0.1,,1
TH-3051100186,THEILING,"Die Schraube hält die Trommel und die Umlenkrollen beim Rollermat, Rollermat Compact 1 und Rollermat XC.",8.5,5,4 260674432811,39174000,0.01,,1
TH-3051100190,THEILING,"Durchführung für das Kabel des Schwimmerschalters in die Elektronikbox für alle Rollermaten
",2.5,1.47,4 260674432866,39174000,0.01,,1
TH-304110100,THEILING,"Eco Runner 2700
Förderpumpe",47.4,25.74,4 260674432989,84137021,2.7,,1
TH-304110105,THEILING,"Eco Runner 6000
Förderpumpe",95.4,49.74,4 260674432996,84137021,3.1,,1
TH-3051100243,THEILING,"Elektrogehäuse Rollermat XC

",29.9,17.59,4 260674433566,39174000,1.5,,1
TH-3051100301,THEILING,"Ersatzrolle abgebend für Rollermat Compact 1. Es werden pro Gerät 2 Stück benötigt
",19.9,11.71,4 260674432651,39174000,0.1,,1
TH-3051100302,THEILING,"Ersatzrolle aufnehmend für Rollermat Compact 1. Es werden pro Gerät 2 Stück benötigt
",29.9,17.59,4 260674432842,39174000,0.1,,1
TH-3051100666,THEILING,"Experience 180 x 70 x 70 Weiß Hochglanz
mit Filterbox XXL (Rollermat, E-Cone 3000, UVC- 18 Watt, River 3700)

OHNE Beleuchtung",0,4361.33, ,,0,,1
TH-6113001003,THEILING,"Filter Box Marine Compact
mit UV-C Protector 9 W  Wasserklärer 
E-Cone 1000 / Abschäumer bis 1000 Liter
Rollermat Compact 1
River 2700 Universalpumpe
Abmessungen des Glasbeckens: 49 x 49 x 34 cm",978.6,611.65,4 260674432590,70200010,14.8,,1
TH-6113001001,THEILING,"Filter Box Marine XL 79 x 49 x 39 cm
mit Rollermat, E-Cone 2000, UVC-Protector 18 Watt, River 3700
Abmessungen des Filterbeckens: 79 x 49 x 34 cm",1327.2,829.5,4 260674434143,70200010,18.8,,1
TH-6113001005,THEILING,"Filterbox Fresh Compact Xl Filterbecken Süßwasser
mit Rollermat, UV-C Protector 18 W und Umwälzpumpe River 2700. 
Abmessungen des Glasbeckens: 79 x 49 x 34 cm",955.5,597.45,4 260674434150,70200010,14.8,,1
TH-611300200,THEILING,"Filterbox Fresh Süßwasser
mit Rollermat, UV-C Protector 9 W und Umwälzpumpe River 2700. 
Abmessungen des Glasbeckens: 49 x 49 x 34 cm",729.8,453.6,4 260674434150,70200010,14.8,,1
TH-3051100204,THEILING,"Flachdichtung für die Schraube 3051100186 beim Theiling Rollermat, Rollermat Compact 1, Rollermat XC
",1,0.88,4 260674432897,39174000,0.01,,1
TH-3051100228-2,THEILING,"Führung für Rolle aufnehmend, Rollermat XC Stück",0,9.9,4 260674434013,39174000,0.2,,1
TH-305110076,THEILING,Führungsstück UVC-Protector für 9 Watt,7.9,4.65,4 260674433207,39174000,0.1,,1
TH-305110074,THEILING,Führungsstück UVC-Protector für alle Versionen von 18 - 55 Watt,8.5,5,4 260674432705,39174000,0.2,,1
TH-3051100217,THEILING,Grundkörper für Rollermat Compact 1,0,0,4 260674433597,39174000,2.5,,1
TH-30511001412,THEILING,Gummifüße für alle E-Cone,2.02,1.1,4 260674433528,39174000,0.1,,1
TH-305110088,THEILING,Halter für 18 - 55 Watt UVC-Protector,6.9,4.06,4 260674432675,39174000,0.3,,1
TH-305110087,THEILING,Halter für 9 Watt UVC-Protector,4.9,2.88,4 260674433627,39174000,0.1,,1
TH-3051100220,THEILING,"Halter für Schwimmerschalter Rollermat Compact 1
",4.9,2.88,4 260674432804,39174000,0.1,,1
TH-3051100200,THEILING,Halter für Schwimmschalter für den Rollermat und Rollermat XC ,4.9,2.88,4 260674432682,39174000,0.01,,1
TH-3051100223,THEILING,"Halter fur den Zulauf Rollermat Compact 1
",17.5,10.29,4 260674432828,39174000,0.2,,1
TH-3051100555,THEILING,"INSPIRATION 100 Raumteiler
Grau Hochglanz, MW Filterbox 49 x 49 x 34 cm
mit Compact 1, UVC 9 Watt, E-Cone 1000, River 2700, Sunmover 3-fach 95 cm

OHNE Nachfüllbecken",0,2472.53, ,,0,,1
TH-3051100444,THEILING,"INSPIRATION 100 Raumteiler 
Grau Hochglanz, MW Filterbox 49 x 49 x 34 cm
mit Compact 1, UVC 9 Watt, E-Cone 1000, River 2700, Nachfüllbecken

OHNE Beleuchtung mit Blinddeckel",0,2152.53, ,,0,,1
TH-3051100184,THEILING,Komplette Trommel für den Theiling Rollermat,79,46.47,4 260674432521,39174000,0.8,,1
TH-304110105-1,THEILING,Läuferbaugruppe Eco Runner 6000,0,19.5, ,,0,,1
TH-305110010,THEILING,Lounge Pond,161.4,80.4, ,91069000,8,,1
TH-305110011,THEILING,Lounge Pond deluxe Nur Palettenversand möglich,281.4,179.4, ,91069000,12,,1
TH-3051100187,THEILING,"Mutter zur Schraube 3051100186. Es werden 5 Stück beim
Rollermat benötigt, Rollermat Compact 1 werden 1 Stück benötigt.
",3.5,2.06,4 260674432767,39174000,0.03,,1
TH-3051100157-1,THEILING,Nadelrad E-Cone 2000,12.6,7,4 260674432644,84212100,0.3,,1
TH-3051100147-1,THEILING,Nadelrad für E-Cone 1000,10.8,6,4 260674432934,84212100,0.3,,1
TH-3051100167-1,THEILING,Nadelrad für E-Cone 3000,14.4,8,4 260674432927,84212100,0.3,,1
TH-3051100177-5,THEILING,Netzstecker von EU auf UK,8.82,4.9,4 260674433917,85043180,0.1,,1
TH-3051100146,THEILING,"Netzteil E-Cone 1000 DC (24V, 2A)",36,20,4 260674433122,85044082,0.5,,1
TH-3051100166,THEILING,Netzteil E-Cone 3000 DC ,45,25,4 260674433320,85044082,0.5,,1
TH-302110202,THEILING,Netzteil für Sunmover und Rail 24V / 2A,36,20,4 260674433467,85044082,0.5,,1
TH-30511001621,THEILING,O-Ring für Schaumtopf - Alle E-Cone,4.5,2.5,4 260674433290,39269097,0.1,,1
TH-3051100248,THEILING,Platine Rollermat XC,14.9,8.76,4 260674432453,85340090,0.1,,1
TH-3051100154,THEILING,Pumpe für E-Cone 2000 DC,99,55,4 260674433030,84137021,1.1,,1
TH-3051100164,THEILING,Pumpe für E-Cone 3000 DC,117,65,4 260674432750,84137021,1.5,,1
TH-30511001410,THEILING,Pumpendeckel für E-Cone 1000 + 2000,8.65,4.8,4 260674433375,39174000,0.15,,1
TH-30511001510,THEILING,Pumpendeckel für E-Cone 3000,12.25,6.8,4 260674433382,39174000,0.15,,1
TH-305110080,THEILING,Quarzröhr für  18 Watt UVC-Protector,33.9,19.94,4 260674433245,70200010,0.2,,1
TH-305110081,THEILING,Quarzröhr für  36 Watt UVC-Protector,45.9,27,4 260674432484,70200010,0.2,,1
TH-305110079,THEILING,Quarzröhr für  9 Watt UVC-Protector,19.9,11.71,4 260674433238,70200010,0.15,,1
TH-305110082,THEILING,Quarzröhr für 55 Watt UVC-Protector,59.9,35.24,4 260674432439,70200010,0.2,,1
TH-3051100107,THEILING,Rollermat Leergehäuse,120,69.9,4 260674433139,39174000,2.5,,1
TH-3051100227,THEILING,"Rollermat XC Rolle abgebend, Komplett
",34.9,20.52,4 260674432729,39174000,0.2,,1
TH-3051100147,THEILING,Rotor Komplett für E-Cone 1000,19.8,11,4 260674433337,39174000,0.1,,1
TH-3051100157,THEILING,Rotor Komplett für E-Cone 2000,21.6,12,4 260674433559,39174000,0.1,,1
TH-3051100167,THEILING,Rotor Komplett für E-Cone 3000,30.6,17,4 260674432491,39174000,0.3,,1
TH-3051100142,THEILING,Schaumtopf für E-Cone 1000 und E-Cone 1000 DC,37.8,21,4 260674432620,39174000,0.4,,1
TH-3051100152,THEILING,Schaumtopf für E-Cone 2000 und E-Cone 2000 DC,44.82,24.9,4 260674432958,39174000,0.4,,1
TH-3051100162,THEILING,Schaumtopf für E-Cone 3000 und E-Cone 3000 DC,50.22,27.9,4 260674432941,39174000,0.4,,1
TH-3051100228-1,THEILING,"Scheibe für Rolle aufnehmend, Rollermat XC Stück",0,9.9,4 260674434006,39174000,0.2,,1
TH-305110078,THEILING,Schlauchanschluss für UVC-Protector für 9 Watt,14.9,8.76,4 260674433221,39174000,0.1,,1
TH-305110077,THEILING,Schlauchanschluss für UVC-Protector für alle Versionen von 18 - 55 Watt,7.9,4.65,4 260674433214,39174000,0.15,,1
TH-30511001411,THEILING,Schrauben Bodenplatte für alle E-Cone,5.4,3,4 260674433542,39174000,0.1,,1
TH-3051100249,THEILING,"Schrauben für Deckel des Elektrogehäuses Rollermat Compact 1 und Rollermat.
4 Stück im Set.

",3.9,2.29,4 260674432699,39174000,0.1,,1
TH-3051100245,THEILING,"Schrauben für Deckel des Elektrogehäuses Rollermat XC Set 4Stück

",4.9,2.88,4 260674432583,39174000,0.1,,1
TH-3021100115,THEILING,Shop LED 10 Watt 60 cm Meerwasser,0,0,4 260674433870,94054940,3.9,,1
TH-3021100105,THEILING,Shop LED 20 Watt 120 cm Meerwasser,0,0,4 260674433856,94054940,3.9,,1
TH-3021100110,THEILING,Shop LED 20 Watt 120 cm Meerwasser m. Dimm,0,0,4 260674433863,94054940,3.9,,1
TH-3021100100,THEILING,Shop LED 20 Watt 120 cm Süßwasser,0,0,4 260674433849,94054940,3.9,,1
TH-3051100185,THEILING,Sprosse für die Trommel des Theiling  Rollermat,2.5,1.47,4 260674433153,39174000,0.1,,1
TH-3051100205,THEILING,Tankverschraubung 25 mm für den Überlauf am Theiling Rollermat und Rollermat Compact 1,5.76,3.2,4 260674432910,39174000,0.1,,1
TH-3051100208,THEILING,Tankverschraubung 32 mm ,6.84,3.8,4 260674433009,39174000,0.1,,1
TH-3051100206,THEILING,"Tankverschraubung 40 mm für den Zulauf und den Ablauf am Theiling Rollermat. Am Rollermat XC für den Notüberlauf

",11.16,6.2,4 260674432903,39174000,0.1,,1
TH-303110019,THEILING,"Temperaturfühler Polar 250, 500,1500, 2500",29.9,19.9,4 260674433900,,0,,1
TH-3051100228,THEILING,"Theiling , Rollermat XC Rolle aufnehmend (set)",59.9,35.24,4 260674432637,39174000,0.2,,1
TH-3051100173,THEILING,"Theiling Anschluss Kit, PVC zu Rollermat",37.5,22.06,4 260674432163,39174000,1.1,,1
TH-305110095,THEILING,Theiling Aussenrohr UVC 18 Watt,52.2,29,4 260674434112,,0,,1
TH-305110096,THEILING,Theiling Aussenrohr UVC 36 Watt und 55 Watt,64.8,36,4 260674434129,,0,,1
TH-305110094,THEILING,Theiling Aussenrohr UVC 9 Watt,45,25,4 260674434105,,0,,1
TH-3051100259,THEILING,Theiling Biopac Rollermat Inhalt 3 Liter,39.9,23.47,4 260674432118,39174000,1.2,,1
TH-3051100260,THEILING,"Theiling Biopac XC, Rollermat XC Inhalt 12 Liter",69,40.59,4 260674432002,39174000,1,,1
TH-3051100222,THEILING,"Theiling Bremsring Silikonring Rollermat, Rollermat Compact 1 und Rollermat XC",1.9,1.12,4 260674432873,39174000,0.01,,1
TH-3051100207,THEILING,Theiling Deckel Elektromodul für Rollermat,17.5,10.29,"4 260674431951
",39174000,0.1,,1
TH-3051100409,THEILING,Theiling Dichtung für Elektrodeckel Compact I,1.9,1.12,4 260674432781,39174000,0.1,,1
TH-3051100189,THEILING,"Theiling Dichtung Motor für Rollermat, Rollermat Compact I, Rollermat XC",1.2,0.71,4 260674432835,39174000,0.01,,1
TH-305110014,THEILING,"Theiling E-Cone 1000 / Abschäumer bis 1000 Liter
20 x 17 x 52,5 / 19 Watt
",163.17,90.09,4 260674432224,84212100,2.62,17 x 20 x 52,1
